date,OT
2019-05-25 14:00:00,3615.0
2019-05-25 15:00:00,3511.0
2019-05-25 16:00:00,3582.0
2019-05-25 17:00:00,3709.0
2019-05-25 18:00:00,3826.0
2019-05-25 19:00:00,3836.0
2019-05-25 20:00:00,3761.0
2019-05-25 21:00:00,3531.0
2019-05-25 22:00:00,3376.0
2019-05-25 23:00:00,3039.0
2019-05-26 00:00:00,3007.0
2019-05-26 01:00:00,2902.0
2019-05-26 02:00:00,2859.0
2019-05-26 03:00:00,2852.0
2019-05-26 04:00:00,2937.0
2019-05-26 05:00:00,2851.0
2019-05-26 06:00:00,2767.0
2019-05-26 07:00:00,2810.0
2019-05-26 08:00:00,2795.0
2019-05-26 09:00:00,2890.0
2019-05-26 10:00:00,3218.0
2019-05-26 11:00:00,3348.0
2019-05-26 12:00:00,3271.0
2019-05-26 13:00:00,3293.0
2019-05-26 14:00:00,3366.0
2019-05-26 15:00:00,3296.0
2019-05-26 16:00:00,3474.0
2019-05-26 17:00:00,3447.0
2019-05-26 18:00:00,3455.0
2019-05-26 19:00:00,3861.0
2019-05-26 20:00:00,3579.0
2019-05-26 21:00:00,3311.0
2019-05-26 22:00:00,3212.0
2019-05-26 23:00:00,3064.0
2019-05-27 00:00:00,2898.0
2019-05-27 01:00:00,2810.0
2019-05-27 02:00:00,2716.0
2019-05-27 03:00:00,2777.0
2019-05-27 04:00:00,2903.0
2019-05-27 05:00:00,2808.0
2019-05-27 06:00:00,2679.0
2019-05-27 07:00:00,2621.0
2019-05-27 08:00:00,2709.0
2019-05-27 09:00:00,2775.0
2019-05-27 10:00:00,3079.0
2019-05-27 11:00:00,3278.0
2019-05-27 12:00:00,3349.0
2019-05-27 13:00:00,3334.0
2019-05-27 14:00:00,3341.0
2019-05-27 15:00:00,3240.0
2019-05-27 16:00:00,3262.0
2019-05-27 17:00:00,3337.0
2019-05-27 18:00:00,3399.0
2019-05-27 19:00:00,3298.0
2019-05-27 20:00:00,3301.0
2019-05-27 21:00:00,3193.0
2019-05-27 22:00:00,3084.0
2019-05-27 23:00:00,3012.0
2019-05-28 00:00:00,2939.0
2019-05-28 01:00:00,2850.0
2019-05-28 02:00:00,2711.0
2019-05-28 03:00:00,2749.0
2019-05-28 04:00:00,2857.0
2019-05-28 05:00:00,2790.0
2019-05-28 06:00:00,2737.0
2019-05-28 07:00:00,2632.0
2019-05-28 08:00:00,2679.0
2019-05-28 09:00:00,2823.0
2019-05-28 10:00:00,3069.0
2019-05-28 11:00:00,3340.0
2019-05-28 12:00:00,3268.0
2019-05-28 13:00:00,3348.0
2019-05-28 14:00:00,3348.0
2019-05-28 15:00:00,3337.0
2019-05-28 16:00:00,3483.0
2019-05-28 17:00:00,3439.0
2019-05-28 18:00:00,3422.0
2019-05-28 19:00:00,3570.0
2019-05-28 20:00:00,3521.0
2019-05-28 21:00:00,3405.0
2019-05-28 22:00:00,3324.0
2019-05-28 23:00:00,3083.0
2019-05-29 00:00:00,2903.0
2019-05-29 01:00:00,2813.0
2019-05-29 02:00:00,2776.0
2019-05-29 03:00:00,2779.0
2019-05-29 04:00:00,2903.0
2019-05-29 05:00:00,2785.0
2019-05-29 06:00:00,2686.0
2019-05-29 07:00:00,2614.0
2019-05-29 08:00:00,2679.0
2019-05-29 09:00:00,2745.0
2019-05-29 10:00:00,3023.0
2019-05-29 11:00:00,3352.0
2019-05-29 12:00:00,3370.0
2019-05-29 13:00:00,3335.0
2019-05-29 14:00:00,3384.0
2019-05-29 15:00:00,3290.0
2019-05-29 16:00:00,3329.0
2019-05-29 17:00:00,3429.0
2019-05-29 18:00:00,3577.0
2019-05-29 19:00:00,3507.0
2019-05-29 20:00:00,3479.0
2019-05-29 21:00:00,3284.0
2019-05-29 22:00:00,3088.0
2019-05-29 23:00:00,2999.0
2019-05-30 00:00:00,2889.0
2019-05-30 01:00:00,2766.0
2019-05-30 02:00:00,2699.0
2019-05-30 03:00:00,2722.0
2019-05-30 04:00:00,2878.0
2019-05-30 05:00:00,2779.0
2019-05-30 06:00:00,2784.0
2019-05-30 07:00:00,2684.0
2019-05-30 08:00:00,2631.0
2019-05-30 09:00:00,2620.0
2019-05-30 10:00:00,2739.0
2019-05-30 11:00:00,2791.0
2019-05-30 12:00:00,2856.0
2019-05-30 13:00:00,2920.0
2019-05-30 14:00:00,2964.0
2019-05-30 15:00:00,2922.0
2019-05-30 16:00:00,2889.0
2019-05-30 17:00:00,3116.0
2019-05-30 18:00:00,3212.0
2019-05-30 19:00:00,3117.0
2019-05-30 20:00:00,3048.0
2019-05-30 21:00:00,2895.0
2019-05-30 22:00:00,2865.0
2019-05-30 23:00:00,2766.0
2019-05-31 00:00:00,2800.0
2019-05-31 01:00:00,2785.0
2019-05-31 02:00:00,2777.0
2019-05-31 03:00:00,2735.0
2019-05-31 04:00:00,2840.0
2019-05-31 05:00:00,2630.0
2019-05-31 06:00:00,2632.0
2019-05-31 07:00:00,2624.0
2019-05-31 08:00:00,2578.0
2019-05-31 09:00:00,2627.0
2019-05-31 10:00:00,2664.0
2019-05-31 11:00:00,2669.0
2019-05-31 12:00:00,2730.0
2019-05-31 13:00:00,2728.0
2019-05-31 14:00:00,2712.0
2019-05-31 15:00:00,2757.0
2019-05-31 16:00:00,2796.0
2019-05-31 17:00:00,2759.0
2019-05-31 18:00:00,2732.0
2019-05-31 19:00:00,2717.0
2019-05-31 20:00:00,2822.0
2019-05-31 21:00:00,2700.0
2019-05-31 22:00:00,2684.0
2019-05-31 23:00:00,2616.0
2019-06-01 00:00:00,2625.0
2019-06-01 01:00:00,2616.0
2019-06-01 02:00:00,2629.0
2019-06-01 03:00:00,2575.0
2019-06-01 04:00:00,2699.0
2019-06-01 05:00:00,2597.0
2019-06-01 06:00:00,2546.0
2019-06-01 07:00:00,2595.0
2019-06-01 08:00:00,2668.0
2019-06-01 09:00:00,2777.0
2019-06-01 10:00:00,2900.0
2019-06-01 11:00:00,3184.0
2019-06-01 12:00:00,3266.0
2019-06-01 13:00:00,3325.0
2019-06-01 14:00:00,3431.0
2019-06-01 15:00:00,3387.0
2019-06-01 16:00:00,3559.0
2019-06-01 17:00:00,3503.0
2019-06-01 18:00:00,3644.0
2019-06-01 19:00:00,3578.0
2019-06-01 20:00:00,3575.0
2019-06-01 21:00:00,3392.0
2019-06-01 22:00:00,3192.0
2019-06-01 23:00:00,2926.0
2019-06-02 00:00:00,2886.0
2019-06-02 01:00:00,2801.0
2019-06-02 02:00:00,2728.0
2019-06-02 03:00:00,2842.0
2019-06-02 04:00:00,2949.0
2019-06-02 05:00:00,2823.0
2019-06-02 06:00:00,2771.0
2019-06-02 07:00:00,2718.0
2019-06-02 08:00:00,2731.0
2019-06-02 09:00:00,2771.0
2019-06-02 10:00:00,3013.0
2019-06-02 11:00:00,3146.0
2019-06-02 12:00:00,3307.0
2019-06-02 13:00:00,3279.0
2019-06-02 14:00:00,3373.0
2019-06-02 15:00:00,3365.0
2019-06-02 16:00:00,3511.0
2019-06-02 17:00:00,3504.0
2019-06-02 18:00:00,3656.0
2019-06-02 19:00:00,3562.0
2019-06-02 20:00:00,3572.0
2019-06-02 21:00:00,3426.0
2019-06-02 22:00:00,3366.0
2019-06-02 23:00:00,3078.0
2019-06-03 00:00:00,2959.0
2019-06-03 01:00:00,2885.0
2019-06-03 02:00:00,2763.0
2019-06-03 03:00:00,2856.0
2019-06-03 04:00:00,3026.0
2019-06-03 05:00:00,2921.0
2019-06-03 06:00:00,2882.0
2019-06-03 07:00:00,2776.0
2019-06-03 08:00:00,2803.0
2019-06-03 09:00:00,2859.0
2019-06-03 10:00:00,3069.0
2019-06-03 11:00:00,3280.0
2019-06-03 12:00:00,3304.0
2019-06-03 13:00:00,3303.0
2019-06-03 14:00:00,3359.0
2019-06-03 15:00:00,3222.0
2019-06-03 16:00:00,3340.0
2019-06-03 17:00:00,3378.0
2019-06-03 18:00:00,3305.0
2019-06-03 19:00:00,3275.0
2019-06-03 20:00:00,3258.0
2019-06-03 21:00:00,3128.0
2019-06-03 22:00:00,3061.0
2019-06-03 23:00:00,2907.0
2019-06-04 00:00:00,2857.0
2019-06-04 01:00:00,2812.0
2019-06-04 02:00:00,2736.0
2019-06-04 03:00:00,2793.0
2019-06-04 04:00:00,2889.0
2019-06-04 05:00:00,2720.0
2019-06-04 06:00:00,2627.0
2019-06-04 07:00:00,2618.0
2019-06-04 08:00:00,2685.0
2019-06-04 09:00:00,2762.0
2019-06-04 10:00:00,3044.0
2019-06-04 11:00:00,3201.0
2019-06-04 12:00:00,3368.0
2019-06-04 13:00:00,3386.0
2019-06-04 14:00:00,3506.0
2019-06-04 15:00:00,3377.0
2019-06-04 16:00:00,3437.0
2019-06-04 17:00:00,3703.0
2019-06-04 18:00:00,3421.0
2019-06-04 19:00:00,3702.0
2019-06-04 20:00:00,3647.0
2019-06-04 21:00:00,3398.0
2019-06-04 22:00:00,3204.0
2019-06-04 23:00:00,2951.0
2019-06-05 00:00:00,2893.0
2019-06-05 01:00:00,2781.0
2019-06-05 02:00:00,2765.0
2019-06-05 03:00:00,2697.0
2019-06-05 04:00:00,2920.0
2019-06-05 05:00:00,2746.0
2019-06-05 06:00:00,2684.0
2019-06-05 07:00:00,2650.0
2019-06-05 08:00:00,2729.0
2019-06-05 09:00:00,2786.0
2019-06-05 10:00:00,3028.0
2019-06-05 11:00:00,3375.0
2019-06-05 12:00:00,3450.0
2019-06-05 13:00:00,3532.0
2019-06-05 14:00:00,3514.0
2019-06-05 15:00:00,3459.0
