date,OT
0,1.409156571
1,0.681319668
2,1.062573106
3,1.02208215
4,-0.942799036
5,0.273211141
6,-0.311173949
7,-0.705667707
8,-1.398342424
9,-0.614472044
10,0.294374237
11,-1.691847856
12,1.640348762
13,0.429347611
14,1.537811983
15,-1.819002654
16,-0.451485996
17,0.66091487
18,-0.230200058
19,1.96149371
20,-0.754292162
21,-1.187055569
22,-0.698946359
23,-0.595064074
24,0.188255975
25,0.741083705
26,1.62636877
27,-0.110997996
28,-1.206598032
29,-1.410682745
30,-0.447355964
31,-0.392326686
32,2.267046455
33,0.009642393
34,0.092682777
35,0.247742319
36,0.174079171
37,1.565759969
38,-0.938001378
39,0.776027043
40,1.300796534
41,0.867358506
42,0.66433327
43,-0.420049074
44,-1.311486054
45,-0.647851274
46,0.425586205
47,0.161163534
48,1.471429179
49,-0.46478419
50,1.969394077
51,-1.283343404
52,2.167123401
53,-0.506466821
54,0.20122511
55,0.415406413
56,-1.594983823
57,-0.788288106
58,-0.329199411
59,-2.210386806
60,-0.18366328
61,0.24049087
62,-0.130177248
63,-0.299994468
64,1.617073035
65,0.883911601
66,1.716238961
67,0.753162533
68,0.197503531
69,-1.372642502
70,1.963317582
71,-0.146686101
72,0.448075175
73,-0.509185241
74,-0.46796891
75,0.294439184
76,3.11723815
77,1.15013402
78,0.432825224
79,-0.029791498
80,0.912618281
81,1.287764957
82,0.032460284
83,0.802349456
84,0.928581534
85,-1.86159834
86,-0.923808559
87,0.814253037
88,1.152073878
89,-0.015792785
90,-0.541527728
91,-1.397641293
92,0.138346858
93,0.245323938
94,0.5260423
95,-2.004450463
96,-0.327594803
97,-0.664713629
98,-0.745340647
99,0.485485115
100,0.314101413
101,-0.87245117
102,1.350537053
103,0.12968932
104,1.2216525
105,-0.28045562
106,0.058664259
107,2.503963685
108,0.426494107
109,0.152787665
110,1.855247758
111,0.376995579
112,2.360570578
113,0.177527615
114,1.536080498
115,0.449018914
116,-0.030901382
117,-0.653821027
118,-1.053145773
119,0.14689837
120,0.12118986
121,-1.794455879
122,0.929356777
123,-0.478683043
124,0.524256974
125,-0.174952229
126,-0.907021147
127,0.609316996
128,-0.993858318
129,0.470925245
130,-0.984373676
131,-0.001406185
132,1.399489733
133,-0.093266944
134,1.808466042
135,-1.48402294
136,0.015637751
137,3.521660329
138,0.72088195
139,-0.069343742
140,0.591095114
141,-0.488136113
142,0.109495389
143,-0.696171597
144,0.710631743
145,0.023181846
146,-0.484628946
147,-0.926109108
148,1.937653512
149,1.252208146
150,-0.821373973
151,-1.132908309
152,0.409083464
153,-3.119163378
154,-2.001813406
155,0.847395948
156,-3.130734152
157,-0.483889016
158,-1.443377766
159,-0.912895507
